"","Geneid","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04","total_counts"
"2121","Smp_246110",0,0,2,4,0,0,0,6,12
"2122","Smp_139840",0,0,2,4,2,2,0,2,12
"2123","Smp_032670",22,2,10,45,14,48,2,50,193
"2124","Smp_032760",8,2,8,14,2,22,0,8,64
"2125","Smp_032790",19,2,5,9,12,12,0,22,81
"2126","Smp_032800",2,0,2,2,2,0,0,6,14
"2127","Smp_032810",6,0,2,4,4,11,0,4,31
"2128","Smp_336710",4,2,2,4,4,0,0,4,20
"2129","Smp_088650",2,0,2,0,0,7,0,2,13
"2130","Smp_170450",6,0,4,0,0,0,0,0,10
"2131","Smp_082050",2,0,2,2,0,2,0,2,10
"2132","Smp_082030",2,0,6,8,4,6,0,4,30
"2133","Smp_166400",0,2,2,2,0,0,2,2,10
"2134","Smp_179070",3,0,0,6,0,2,0,2,13
"2135","Smp_350150",4,0,2,4,0,2,0,2,14
"2136","Smp_332150",2,0,2,0,2,4,0,2,12
"2137","Smp_337100",27,12,15,30,17,25,2,25,153
"2138","Smp_331130",2,0,2,0,2,9,0,2,17
"2139","Smp_331170",5,4,4,6,2,2,0,4,27
"2140","Smp_175310",2,6,4,6,2,0,0,4,24
"2141","Smp_095810",0,0,0,6,0,0,2,2,10
"2142","Smp_074140",4,0,4,14,6,6,0,9,43
"2143","Smp_074210",8,1,0,0,0,0,0,2,11
"2144","Smp_162210",0,0,0,2,0,4,0,4,10
"2145","Smp_212260",8,0,0,0,0,2,0,2,12
"2146","Smp_074330",0,2,3,0,2,1,0,2,10
"2147","Smp_345340",6,0,9,11,0,5,0,3,34
"2148","Smp_074370",4,0,2,2,2,0,0,0,10
"2149","Smp_162310",5,2,0,6,0,0,0,6,19
"2150","Smp_179290",0,4,2,2,0,1,0,1,10
"2151","Smp_179270",2,0,2,6,2,0,0,2,14
"2152","Smp_089400",4,0,0,4,5,0,0,2,15
"2153","Smp_001830",4,0,0,8,0,9,0,2,23
"2154","Smp_123060",3,2,0,0,2,2,0,2,11
"2155","Smp_123070",3,1,0,5,0,2,0,2,13
"2156","Smp_212310",2,0,4,4,2,0,0,2,14
"2157","Smp_002010",0,7,4,6,3,7,0,3,30
"2158","Smp_123165",7,0,2,3,0,2,0,4,18
"2159","Smp_123180",0,2,0,6,0,4,2,8,22
"2160","Smp_002080",11,0,4,10,6,12,0,28,71
"2161","Smp_123240",2,0,0,0,0,8,0,0,10
"2162","Smp_340060",2,0,2,1,2,0,0,7,14
"2163","Smp_341930",4,0,2,2,2,0,0,4,14
"2164","Smp_002180",10,0,4,6,4,21,0,10,55
"2165","Smp_002230",0,4,4,6,6,2,0,11,33
"2166","Smp_123290",78,15,10,25,7,45,3,17,200
"2167","Smp_091640",0,0,0,4,0,7,0,4,15
"2168","Smp_067490",2,0,2,7,3,7,0,7,28
"2169","Smp_067480",0,2,2,8,0,0,0,2,14
"2170","Smp_067400",0,0,2,2,4,4,2,4,18
"2171","Smp_158670",7,5,1,3,1,1,0,2,20
"2172","Smp_344970",2,0,2,0,2,4,0,2,12
"2173","Smp_158620",9,2,2,16,2,6,2,2,41
"2174","Smp_267090",9,0,0,4,2,4,0,4,23
"2175","Smp_267100",8,0,8,4,2,4,1,0,27
"2176","Smp_164990",4,0,0,2,2,0,0,2,10
"2177","Smp_341300",0,0,0,2,4,4,0,2,12
"2178","Smp_341310",0,0,4,0,0,8,0,0,12
"2179","Smp_079490",0,0,2,8,8,14,0,10,42
"2180","Smp_316320",222,82,92,150,90,117,24,141,918
"2181","Smp_315910",5,0,1,2,2,8,0,11,29
"2182","Smp_331400",61,28,54,60,41,98,6,97,445
"2183","Smp_207070",2,0,0,0,2,4,0,2,10
"2184","Smp_080840",3,3,4,6,2,5,0,6,29
"2185","Smp_078230",6,2,0,8,0,2,2,6,26
"2186","Smp_165690",35,14,10,51,21,61,0,54,246
"2187","Smp_046630",0,0,2,6,0,0,0,2,10
"2188","Smp_306600",23,2,10,32,13,32,5,39,156
"2189","Smp_183710",25,2,12,35,15,37,5,40,171
"2190","Smp_036370",19,5,17,23,4,26,0,22,116
"2191","Smp_343480",5,0,3,6,2,8,3,10,37
"2192","Smp_036390",2,2,4,9,6,10,2,9,44
"2193","Smp_138930",2,0,2,4,2,2,0,4,16
"2194","Smp_030920",2,4,10,10,6,10,0,6,48
"2195","Smp_030860",4,0,2,2,4,0,0,8,20
"2196","Smp_030830",6,4,0,12,8,10,0,18,58
"2197","Smp_030780",2,0,0,2,4,2,0,2,12
"2198","Smp_087940",3,2,4,4,2,14,0,0,29
"2199","Smp_087930",2,0,0,0,4,6,0,6,18
"2200","Smp_087920",2,2,2,11,0,4,0,0,21
"2201","Smp_205570",2,0,2,0,0,4,0,4,12
"2202","Smp_169980",1,0,2,7,0,2,0,0,12
"2203","Smp_169960",2,0,6,0,2,0,0,2,12
"2204","Smp_169950",0,2,0,8,2,4,0,0,16
"2205","Smp_337770",4,0,2,4,0,16,0,2,28
"2206","Smp_347160",2,0,4,6,2,6,0,6,26
"2207","Smp_345920",3,0,0,0,0,4,0,8,15
"2208","Smp_347060",30,14,28,46,20,80,4,32,254
"2209","Smp_343490",0,0,4,4,2,2,0,2,14
"2210","Smp_078590",16,2,12,26,7,38,2,26,129
"2211","Smp_173320",8,2,2,6,2,2,0,2,24
"2212","Smp_350300",5,2,2,4,0,4,0,0,17
"2213","Smp_315570",23,18,9,11,11,12,3,27,114
"2214","Smp_334750",15,3,2,10,2,6,0,3,41
"2215","Smp_141980",11,2,9,0,1,0,2,5,30
"2216","Smp_141970",7,4,2,10,2,0,0,0,25
"2217","Smp_179350",8,0,0,4,2,0,2,4,20
"2218","Smp_214000",3,0,2,0,0,2,0,4,11
"2219","Smp_068510",8,2,0,10,6,8,0,2,36
"2220","Smp_315580",0,0,2,4,0,1,0,4,11
"2221","Smp_002630",9,4,12,6,2,9,0,6,48
"2222","Smp_344800",6,0,0,2,2,0,0,2,12
"2223","Smp_340130",0,2,0,0,2,4,0,2,10
"2224","Smp_005330",6,0,0,2,2,2,0,2,14
"2225","Smp_005290",4,0,2,6,2,2,0,2,18
"2226","Smp_342090",2,0,2,1,0,5,0,2,12
"2227","Smp_005260",2,1,0,10,0,4,0,1,18
"2228","Smp_247940",2,0,0,4,2,0,0,2,10
"2229","Smp_154100",6,0,0,4,1,2,0,4,17
"2230","Smp_154080",2,0,0,0,4,2,0,4,12
"2231","Smp_025030",0,0,0,5,2,4,0,2,13
"2232","Smp_025010",2,0,2,4,0,2,0,4,14
"2233","Smp_135770",6,2,6,2,2,4,0,5,27
"2234","Smp_135710",4,0,2,4,0,0,2,1,13
"2235","Smp_024900",48,16,29,35,3,32,12,37,212
"2236","Smp_024880",4,0,4,2,2,12,0,8,32
"2237","Smp_024850",12,2,10,10,8,10,0,18,70
"2238","Smp_035800",6,0,0,0,2,18,0,0,26
"2239","Smp_341830",2,0,4,14,4,8,0,4,36
"2240","Smp_154270",0,0,4,6,2,2,0,6,20
"2241","Smp_214020",4,0,1,0,1,4,0,0,10
"2242","Smp_214030",8,0,0,12,6,10,0,10,46
"2243","Smp_059600",1,2,0,4,2,0,0,14,23
"2244","Smp_154250",9,2,0,2,4,10,0,12,39
"2245","Smp_343430",0,2,2,10,2,0,2,4,22
"2246","Smp_210630",2,2,2,0,0,4,0,2,12
"2247","Smp_316760",2,2,2,1,0,2,0,1,10
"2248","Smp_070250",0,0,5,0,0,8,0,0,13
"2249","Smp_317530",4,6,71,84,18,88,6,52,329
"2250","Smp_336880",0,0,1,0,3,2,0,4,10
"2251","Smp_317540",1,0,0,6,1,0,0,3,11
"2252","Smp_063120",3,0,0,2,0,4,0,4,13
"2253","Smp_156170",6,0,0,0,0,0,2,2,10
"2254","Smp_063070",8,0,8,6,4,2,1,5,34
"2255","Smp_309355",2,0,0,0,4,4,0,0,10
"2256","Smp_050920",4,0,2,4,4,6,0,4,24
"2257","Smp_050940",2,0,4,4,4,16,2,6,38
"2258","Smp_051010",4,0,0,0,0,6,0,6,16
"2259","Smp_149410",3,1,0,0,2,2,0,2,10
"2260","Smp_177180",0,0,0,0,2,4,0,4,10
"2261","Smp_051080",1,0,4,6,0,2,0,6,19
"2262","Smp_149420",0,0,0,4,0,4,0,2,10
"2263","Smp_149430",4,2,1,6,1,7,0,4,25
"2264","Smp_149450",0,0,0,2,6,0,0,2,10
"2265","Smp_300220",2,0,6,0,0,6,0,4,18
"2266","Smp_147020",6,0,0,2,0,0,0,2,10
"2267","Smp_147050",2,4,4,6,2,4,0,0,22
"2268","Smp_046430",0,3,0,0,2,1,0,4,10
"2269","Smp_011030",6,0,2,4,6,4,0,4,26
"2270","Smp_059540",2,0,0,2,4,0,0,2,10
"2271","Smp_342570",5,0,2,3,0,2,0,2,14
"2272","Smp_016630",7,2,0,0,1,4,0,6,20
"2273","Smp_131250",4,2,6,10,0,8,0,4,34
"2274","Smp_213260",11,0,5,4,2,2,0,0,24
"2275","Smp_016730",45,20,12,43,13,40,3,16,192
"2276","Smp_131390",0,0,0,2,2,0,0,6,10
"2277","Smp_016900",2,0,0,6,4,2,0,2,16
"2278","Smp_127160",4,0,4,2,0,2,0,2,14
"2279","Smp_009400",0,0,1,1,0,2,2,6,12
"2280","Smp_009390",2,0,0,0,4,4,0,4,14
"2281","Smp_127140",10,0,4,0,2,0,0,6,22
"2282","Smp_009320",2,0,0,4,0,0,0,4,10
"2283","Smp_009310",69,19,60,62,46,54,4,79,393
"2284","Smp_009250",0,0,4,14,4,4,2,8,36
"2285","Smp_127060",2,0,2,0,2,3,1,4,14
"2286","Smp_009230",11,5,15,29,16,57,0,25,158
"2287","Smp_317720",5,4,6,10,3,25,0,3,56
"2288","Smp_317730",0,2,0,4,1,8,0,2,17
"2289","Smp_203090",1,0,2,0,0,12,0,2,17
"2290","Smp_163980",4,0,2,2,0,1,0,9,18
"2291","Smp_077560",6,2,1,0,2,2,0,0,13
"2292","Smp_164020",4,0,1,4,2,4,0,4,19
"2293","Smp_164080",3,0,0,0,2,6,0,0,11
"2294","Smp_317780",9,1,3,4,1,12,0,8,38
"2295","Smp_317790",16,2,11,10,14,14,0,15,82
"2296","Smp_248030",0,0,8,2,6,8,0,2,26
"2297","Smp_332260",8,0,8,4,0,10,0,10,40
"2298","Smp_314170",2,2,2,0,0,8,0,0,14
"2299","Smp_165490",5,0,6,6,10,18,0,4,49
"2300","Smp_329940",6,1,6,2,6,2,0,2,25
"2301","Smp_314630",2,2,0,4,0,0,0,2,10
"2302","Smp_315750",4,4,2,0,0,5,0,4,19
"2303","Smp_158990",37,21,9,8,11,62,0,16,164
"2304","Smp_067900",0,2,6,2,2,0,0,2,14
"2305","Smp_056460",10,2,5,10,8,26,2,15,78
"2306","Smp_152430",4,0,2,2,2,2,0,2,14
"2307","Smp_056500",14,0,10,14,8,12,0,8,66
"2308","Smp_152440",0,2,0,2,0,4,0,2,10
"2309","Smp_056760",4,0,2,2,6,12,0,7,33
"2310","Smp_152650",2,0,0,2,2,0,2,4,12
"2311","Smp_056810",2,0,0,6,0,4,2,0,14
"2312","Smp_344510",4,0,0,4,0,0,0,3,11
"2313","Smp_314310",0,0,4,2,0,2,0,2,10
"2314","Smp_056900",8,1,3,1,0,3,0,3,19
"2315","Smp_152570",2,0,1,2,6,0,0,0,11
"2316","Smp_152550",4,2,0,9,4,0,0,2,21
"2317","Smp_342190",7,1,4,1,1,3,1,3,21
"2318","Smp_006390",4,0,0,4,0,2,0,4,14
"2319","Smp_267060",4,3,0,1,1,2,0,0,11
"2320","Smp_129960",2,0,2,1,1,2,0,2,10
"2321","Smp_129970",2,2,0,4,2,4,0,0,14
"2322","Smp_101450",2,0,2,6,2,2,0,6,20
"2323","Smp_316680",16,10,5,16,5,14,0,17,83
"2324","Smp_330330",7,0,1,12,10,15,0,14,59
"2325","Smp_346850",2,2,2,14,0,5,0,10,35
"2326","Smp_136240",2,0,0,2,2,6,0,0,12
"2327","Smp_102040",12,6,6,8,20,40,2,14,108
"2328","Smp_332100",4,0,6,2,0,12,0,0,24
"2329","Smp_136280",2,0,2,5,0,2,0,2,13
"2330","Smp_247640",6,2,2,12,4,6,0,8,40
"2331","Smp_247650",13,4,4,3,4,9,2,10,49
"2332","Smp_026160",4,0,4,4,4,4,2,0,22
"2333","Smp_102510",0,0,2,2,0,8,0,0,12
"2334","Smp_003710",0,0,2,0,2,6,0,2,12
"2335","Smp_154530",6,0,8,10,4,10,0,10,48
"2336","Smp_213600",0,2,0,2,0,4,0,4,12
"2337","Smp_337080",2,0,2,3,2,4,2,0,15
"2338","Smp_060420",4,2,2,6,4,6,0,12,36
"2339","Smp_092750",23,6,12,16,16,22,0,8,103
"2340","Smp_101370",0,0,0,6,4,2,0,4,16
"2341","Smp_094630",0,4,6,2,0,2,0,2,16
"2342","Smp_106750",8,1,1,4,1,4,0,2,21
"2343","Smp_150590",2,1,2,2,2,1,0,2,12
"2344","Smp_053060",2,0,4,0,2,2,0,0,10
"2345","Smp_150550",3,0,2,0,0,2,0,4,11
"2346","Smp_173230",14,6,8,8,0,17,4,7,64
"2347","Smp_093280",9,4,4,2,4,2,0,14,39
"2348","Smp_173200",2,0,2,6,1,3,0,16,30
"2349","Smp_347260",5,0,0,0,2,3,0,2,12
"2350","Smp_153340",0,2,0,2,0,2,0,6,12
"2351","Smp_153350",0,0,2,0,4,6,0,2,14
"2352","Smp_153410",2,0,0,4,0,4,0,4,14
"2353","Smp_058150",0,2,2,4,0,4,0,2,14
"2354","Smp_085540",0,0,2,6,0,4,0,2,14
"2355","Smp_085530",0,2,10,8,6,12,4,14,56
"2356","Smp_085520",8,0,0,4,2,4,0,4,22
"2357","Smp_085490",4,2,2,0,4,4,0,2,18
"2358","Smp_330450",11,2,2,4,2,13,0,8,42
"2359","Smp_182890",7,0,0,5,2,2,0,0,16
"2360","Smp_145700",8,0,8,8,2,14,4,10,54
"2361","Smp_043670",0,1,2,3,2,2,0,4,14
"2362","Smp_334530",2,1,4,2,2,2,0,0,13
"2363","Smp_146300",2,2,5,8,0,7,1,10,35
"2364","Smp_146290",8,0,4,2,0,3,0,5,22
"2365","Smp_045610",2,6,2,12,2,2,0,0,26
"2366","Smp_069960",4,0,2,4,4,8,0,10,32
"2367","Smp_069900",2,0,2,4,2,0,0,0,10
"2368","Smp_069880",2,0,0,4,2,2,0,2,12
"2369","Smp_069870",3,0,4,2,0,2,0,0,11
"2370","Smp_069760",1,0,2,4,2,4,0,0,13
"2371","Smp_156960",2,0,0,2,2,2,0,2,10
"2372","Smp_156950",2,2,5,5,2,2,0,4,22
"2373","Smp_064520",0,0,4,0,0,2,2,2,10
"2374","Smp_064510",0,0,2,0,4,4,2,2,14
"2375","Smp_064500",0,2,2,2,2,9,0,4,21
"2376","Smp_156910",0,0,0,2,4,2,2,4,14
"2377","Smp_156880",6,4,1,3,0,6,0,6,26
"2378","Smp_064360",6,5,4,6,0,2,0,3,26
"2379","Smp_330600",13,0,13,14,5,46,2,22,115
"2380","Smp_304140",3,2,3,3,2,13,0,4,30
"2381","Smp_314660",20,8,0,24,4,4,0,18,78
"2382","Smp_143440",2,0,2,2,2,0,0,4,12
"2383","Smp_039180",7,0,2,0,1,2,0,2,14
"2384","Smp_143390",2,0,0,4,2,0,0,2,10
"2385","Smp_343610",6,2,3,2,0,0,2,4,19
"2386","Smp_330640",2,0,6,2,4,11,2,3,30
"2387","Smp_013210",0,0,4,0,1,7,0,1,13
"2388","Smp_013200",20,4,2,18,8,42,2,16,112
"2389","Smp_061480",4,2,0,8,2,2,0,4,22
"2390","Smp_061510",2,0,2,2,2,0,0,2,10
"2391","Smp_330670",0,0,2,6,0,4,0,4,16
"2392","Smp_344710",2,0,2,2,2,0,0,2,10
"2393","Smp_330730",6,0,0,1,0,0,0,8,15
"2394","Smp_040130",38,14,30,68,32,94,6,42,324
"2395","Smp_349980",2,0,0,2,0,6,0,0,10
"2396","Smp_040100",2,0,0,10,4,7,0,2,25
"2397","Smp_144010",4,0,2,3,2,0,0,2,13
"2398","Smp_349360",1,0,4,3,2,0,0,2,12
"2399","Smp_039980",2,0,2,2,0,4,0,4,14
"2400","Smp_330790",0,0,2,2,4,5,0,1,14
"2401","Smp_343640",2,2,4,4,2,0,0,2,16
"2402","Smp_039490",0,2,0,6,4,4,0,2,18
"2403","Smp_143630",5,2,5,3,2,2,0,1,20
"2404","Smp_169290",0,2,0,10,2,4,2,4,24
"2405","Smp_336250",2,4,4,16,8,17,2,8,61
"2406","Smp_020760",2,0,0,4,2,2,0,0,10
"2407","Smp_020770",2,0,2,2,2,6,2,2,18
"2408","Smp_133400",4,0,2,0,6,6,0,4,22
"2409","Smp_133350",16,4,4,21,8,16,2,14,85
"2410","Smp_020590",80,16,29,72,39,49,12,111,408
"2411","Smp_133340",2,0,2,1,3,4,0,2,14
"2412","Smp_133330",0,0,2,2,0,4,0,4,12
"2413","Smp_242740",4,0,2,4,2,4,0,4,20
"2414","Smp_166200",6,0,1,2,0,0,0,4,13
"2415","Smp_266850",0,0,2,2,2,4,0,2,12
"2416","Smp_081820",0,0,0,0,0,8,0,2,10
"2417","Smp_170200",1,0,0,0,2,4,0,4,11
"2418","Smp_315010",4,0,0,2,2,0,0,4,12
"2419","Smp_349080",5,0,10,12,2,2,0,6,37
"2420","Smp_341770",4,0,2,2,2,0,0,0,10
"2421","Smp_015090",6,0,0,12,4,6,1,6,35
"2422","Smp_015050",0,0,4,3,0,2,2,2,13
"2423","Smp_130300",14,0,0,4,0,10,0,2,30
"2424","Smp_130280",2,0,2,2,2,2,0,3,13
"2425","Smp_130260",30,6,3,9,4,7,0,5,64
"2426","Smp_198360",2,2,4,0,0,8,0,4,20
"2427","Smp_130230",0,1,0,1,1,5,0,3,11
"2428","Smp_062300",0,2,0,1,1,4,0,4,12
"2429","Smp_300570",4,0,2,8,0,2,0,0,16
"2430","Smp_300580",4,0,0,6,4,2,0,0,16
"2431","Smp_097320",5,2,1,3,0,3,0,5,19
"2432","Smp_214200",0,0,4,4,0,0,0,8,16
"2433","Smp_175640",6,2,0,2,4,7,0,6,27
"2434","Smp_207020",4,2,0,6,0,6,2,8,28
"2435","Smp_097380",16,2,2,4,2,10,0,8,44
"2436","Smp_175660",2,2,0,2,2,4,0,0,12
"2437","Smp_180400",0,0,4,4,6,5,0,4,23
"2438","Smp_010290",6,0,2,2,2,4,0,2,18
"2439","Smp_127620",2,0,2,4,0,0,0,8,16
"2440","Smp_342330",6,0,0,4,2,8,0,4,24
"2441","Smp_214090",2,0,4,4,2,0,0,0,12
"2442","Smp_214080",2,0,4,4,2,2,0,5,19
"2443","Smp_010620",4,0,2,6,0,4,0,3,19
"2444","Smp_127810",7,0,4,4,2,0,0,0,17
"2445","Smp_010710",4,0,2,4,0,2,2,6,20
"2446","Smp_010820",3,0,0,6,2,2,0,2,15
"2447","Smp_127940",2,0,4,3,0,2,0,0,11
"2448","Smp_010930",4,0,0,2,0,0,0,4,10
"2449","Smp_010940",18,2,6,8,8,4,0,12,58
"2450","Smp_003270",0,2,2,4,2,2,0,4,16
"2451","Smp_350270",6,3,3,1,3,2,0,2,20
"2452","Smp_315820",8,0,2,0,0,8,2,1,21
"2453","Smp_210080",7,3,1,0,0,2,0,1,14
"2454","Smp_033400",14,0,4,8,10,9,2,4,51
"2455","Smp_140120",2,0,2,4,0,0,2,6,16
"2456","Smp_033260",4,0,0,2,0,2,0,2,10
"2457","Smp_140080",2,0,2,0,2,2,2,4,14
"2458","Smp_140040",3,2,4,0,2,0,0,0,11
"2459","Smp_340650",4,2,2,1,0,10,0,8,27
"2460","Smp_140020",0,0,1,4,6,6,2,0,19
"2461","Smp_198380",6,2,2,3,6,6,0,5,30
"2462","Smp_140000",14,4,0,10,8,24,0,21,81
"2463","Smp_248080",7,0,0,3,5,0,0,3,18
"2464","Smp_057320",0,0,0,4,0,8,2,6,20
"2465","Smp_152940",4,3,3,3,2,0,0,2,17
"2466","Smp_318260",4,2,6,2,0,0,0,1,15
"2467","Smp_203280",10,4,2,2,0,16,0,6,40
"2468","Smp_041480",6,2,0,2,5,2,0,2,19
"2469","Smp_144820",4,4,1,13,4,6,4,14,50
"2470","Smp_041600",2,0,0,2,0,2,0,8,14
"2471","Smp_144840",8,0,0,0,0,2,2,8,20
"2472","Smp_300910",4,0,0,0,4,0,0,2,10
"2473","Smp_134530",0,0,0,2,0,2,0,6,10
"2474","Smp_023010",6,0,0,1,2,4,0,3,16
"2475","Smp_134510",8,2,12,12,0,6,0,8,48
"2476","Smp_134480",0,0,0,1,2,4,0,6,13
"2477","Smp_134470",8,2,6,4,2,4,0,2,28
"2478","Smp_166660",8,2,4,0,0,0,0,2,16
"2479","Smp_337820",6,0,3,8,10,20,4,21,72
"2480","Smp_332340",0,0,1,6,4,5,0,11,27
"2481","Smp_125360",2,0,0,2,6,0,0,2,12
"2482","Smp_006000",2,0,5,0,2,2,0,0,11
"2483","Smp_005900",1,0,2,9,0,2,0,0,14
"2484","Smp_213800",14,10,14,11,8,14,0,13,84
"2485","Smp_005880",7,0,6,16,2,14,0,10,55
"2486","Smp_247020",19,1,12,20,13,23,1,21,110
"2487","Smp_347870",17,0,9,17,12,23,1,11,90
"2488","Smp_342160",10,2,4,8,8,12,0,6,50
"2489","Smp_125280",5,2,0,0,4,1,0,0,12
"2490","Smp_340140",3,2,0,0,6,8,0,6,25
"2491","Smp_170550",8,0,4,10,4,4,2,4,36
"2492","Smp_170540",4,0,0,4,3,4,0,8,23
"2493","Smp_342130",1,0,2,4,3,0,0,0,10
"2494","Smp_301250",0,0,0,8,0,0,0,2,10
"2495","Smp_005670",2,0,7,4,1,10,0,7,31
"2496","Smp_337130",0,1,6,2,7,10,0,11,37
"2497","Smp_349020",1,1,0,0,2,6,0,2,12
"2498","Smp_318500",2,0,0,6,0,0,0,2,10
"2499","Smp_031880",2,2,4,0,4,2,0,2,16
"2500","Smp_332400",6,2,0,4,0,6,0,12,30
"2501","Smp_031770",4,4,1,1,0,0,0,4,14
"2502","Smp_031720",0,0,2,5,0,2,2,2,13
"2503","Smp_139340",0,0,0,0,2,8,0,0,10
"2504","Smp_198330",2,1,2,2,4,0,0,2,13
"2505","Smp_126480",2,2,0,8,0,4,0,6,22
"2506","Smp_315780",4,2,2,2,0,0,0,3,13
"2507","Smp_008070",0,0,0,8,0,9,0,2,19
"2508","Smp_175810",6,6,5,3,1,5,0,9,35
"2509","Smp_097590",18,2,6,11,5,10,2,14,68
"2510","Smp_175740",0,0,0,4,4,2,0,0,10
"2511","Smp_301050",4,0,2,10,0,0,2,0,18
"2512","Smp_301040",2,1,2,2,2,0,0,2,11
"2513","Smp_332360",2,2,2,4,2,0,0,4,16
"2514","Smp_349050",4,4,0,0,1,1,0,2,12
"2515","Smp_020920",0,0,4,4,2,9,0,6,25
"2516","Smp_348810",4,0,0,2,2,0,0,2,10
"2517","Smp_348820",4,0,0,0,0,4,0,2,10
"2518","Smp_900000",220,48,61,110,14,114,2,87,656
"2519","Smp_900010",120,22,24,56,4,74,2,34,336
"2520","Smp_900020",131,12,40,64,8,84,0,44,383
"2521","Smp_900030",22,1,0,1,1,9,1,7,42
"2522","Smp_900040",73,4,14,27,4,32,0,20,174
"2523","Smp_900050",279,68,90,236,12,211,14,120,1030
"2524","Smp_900060",16,6,2,6,2,30,0,4,66
"2525","Smp_900070",58,8,6,24,3,24,0,18,141
"2526","Smp_900080",28,4,0,3,0,15,0,7,57
"2527","Smp_900090",184,56,41,139,14,122,6,80,642
"2528","Smp_900100",14,4,0,9,2,4,0,2,35
"2529","Smp_900110",90,6,32,40,8,56,0,34,266
