"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_172140",8,0,6,7,4,5,0,8
"Smp_172160",4,0,0,4,2,0,2,0
"Smp_172210",4,2,1,2,2,0,2,1
"Smp_172340",1,0,21,11,0,18,0,9
"Smp_172420",8,0,4,6,4,0,0,0
"Smp_172700",22,0,9,38,7,12,2,18
"Smp_172790",37,4,25,32,19,12,10,26
"Smp_172850",87,50,49,45,34,53,3,34
"Smp_172990",2,2,1,2,1,2,2,4
"Smp_173060",9,0,0,3,4,0,2,2
"Smp_173150",1,0,2,4,4,0,2,4
"Smp_173160",11,0,7,34,21,14,3,16
"Smp_173180",6,2,4,8,4,2,0,8
"Smp_173190",0,2,0,6,8,0,0,10
"Smp_173200",10,0,7,11,4,3,3,25
"Smp_173230",44,4,18,20,7,31,9,19
"Smp_173250",2,2,0,2,0,0,0,4
"Smp_173280",8,0,1,12,6,10,2,8
"Smp_173320",9,2,4,18,6,4,4,10
"Smp_173340",4,0,2,2,0,2,0,0
"Smp_173350",16,4,20,41,22,41,1,45
"Smp_173410",0,0,6,0,2,7,0,2
"Smp_173420",2,6,7,4,4,1,0,3
"Smp_173620",6,0,0,4,4,0,0,2
"Smp_173640",78,5,23,41,26,18,6,33
"Smp_173650",16,3,10,34,4,7,2,12
"Smp_173730",2,0,0,2,6,2,2,0
"Smp_173760",2,0,0,2,0,2,4,0
"Smp_173790",6,0,2,0,2,0,0,2
"Smp_173840",12,4,8,12,4,0,4,8
"Smp_173900",4,0,0,2,2,0,2,0
"Smp_174230",10,0,3,2,9,2,7,3
"Smp_174370",7,3,2,11,0,1,0,3
"Smp_174380",17,0,13,21,5,13,5,13
"Smp_174390",5,0,7,4,5,4,1,3
"Smp_174410",2,2,2,3,2,2,0,2
"Smp_174420",2,0,4,2,8,2,2,13
"Smp_174450",8,4,6,14,10,8,0,10
"Smp_174580",6,0,0,0,4,2,4,4
"Smp_174610",8,1,0,5,0,0,0,1
"Smp_174660",6,0,0,2,2,0,0,2
"Smp_174670",8,0,0,3,4,2,0,6
"Smp_174850",23,5,16,21,12,22,9,22
"Smp_174870",2,0,0,7,2,2,1,0
"Smp_174950",10,0,6,8,0,3,0,6
"Smp_174960",6,0,8,17,5,8,2,26
"Smp_175200",16,0,6,8,12,1,2,5
"Smp_175210",6,0,4,4,8,6,4,2
"Smp_175230",4,2,6,4,2,0,0,0
"Smp_175270",3,0,0,0,3,2,0,2
"Smp_175310",16,2,4,15,6,2,3,2
"Smp_175430",2,2,0,2,2,0,1,1
"Smp_175580",39,5,18,41,11,14,10,21
"Smp_175610",2,2,0,4,2,0,0,4
"Smp_175640",4,0,3,6,4,2,6,9
"Smp_175660",0,2,6,6,6,0,6,4
"Smp_175680",7,5,7,3,3,0,0,0
"Smp_175740",8,0,0,2,4,2,4,2
"Smp_175810",29,4,6,16,6,8,0,25
"Smp_175840",10,2,2,7,10,0,4,5
"Smp_175900",4,0,4,20,2,0,2,2
"Smp_175910",2,0,0,11,2,2,2,0
"Smp_175920",0,4,0,4,2,0,0,7
"Smp_175930",17,0,3,3,5,7,4,4
"Smp_175950",7,3,1,7,5,3,5,4
"Smp_176080",7,0,2,20,4,10,0,6
"Smp_176090",2,0,0,1,6,1,0,0
"Smp_176230",6,0,6,6,6,5,4,2
"Smp_176260",2,0,0,0,0,2,2,4
"Smp_176340",6,0,6,8,6,2,0,4
"Smp_176370",13,2,3,8,2,4,4,9
"Smp_176380",7,0,1,2,2,0,0,2
"Smp_176440",0,0,2,4,0,3,0,2
"Smp_176600",4,1,0,4,1,3,0,4
"Smp_176700",8,2,0,4,0,10,0,4
"Smp_176750",0,0,0,2,2,2,2,2
"Smp_176760",4,0,0,2,2,1,2,2
"Smp_176810",4,0,0,0,4,2,2,2
"Smp_176840",2,0,0,2,2,0,0,4
"Smp_176950",2,0,0,2,2,2,4,0
"Smp_177020",25,2,16,17,14,11,3,31
"Smp_177080",6,0,0,4,10,5,2,9
"Smp_177180",2,0,0,2,2,4,2,2
"Smp_177290",27,2,10,9,13,13,0,3
"Smp_178410",2,0,1,1,7,0,0,6
"Smp_178750",21,3,10,12,11,3,4,10
"Smp_178850",13,0,4,5,9,2,0,9
"Smp_179000",4,0,2,4,8,0,0,4
"Smp_179010",5,0,2,3,4,0,0,4
"Smp_179070",10,0,0,8,2,4,0,0
"Smp_179130",4,0,0,0,2,2,1,2
"Smp_179180",18,6,6,12,14,8,4,14
"Smp_179200",7,0,6,0,0,2,0,2
"Smp_179250",0,0,5,5,6,6,1,0
"Smp_179270",4,2,4,14,6,0,2,0
"Smp_179290",0,4,0,4,2,2,0,0
"Smp_179300",53,8,12,29,14,44,2,49
"Smp_179320",2,0,5,10,4,0,0,0
"Smp_179350",8,2,0,4,2,2,2,2
"Smp_179360",2,0,2,4,3,2,0,0
"Smp_179490",0,2,2,4,11,2,5,0
"Smp_179610",7,0,4,3,2,8,0,6
"Smp_179620",2,0,1,4,6,1,0,2
"Smp_179650",29,8,15,20,31,18,11,32
"Smp_179720",2,0,2,0,4,4,0,2
"Smp_179810",8,0,6,8,4,2,0,10
"Smp_179890",6,0,0,1,0,4,2,2
"Smp_179910",2,0,2,3,0,4,0,2
"Smp_179970",3,0,1,5,13,30,2,10
"Smp_180000",158,61,55,81,51,162,18,90
"Smp_180040",2,0,0,9,2,5,1,7
"Smp_180070",15,0,9,5,0,0,0,1
"Smp_180150",3,0,0,2,4,0,0,2
"Smp_180160",11,0,5,2,2,0,1,4
"Smp_180350",34,0,20,27,16,9,2,6
"Smp_180380",6,0,1,0,0,2,0,1
"Smp_180400",7,0,4,4,12,7,2,2
"Smp_180430",14,4,13,11,4,5,1,4
"Smp_180690",4,4,0,0,2,4,2,0
"Smp_180800",11,4,4,11,11,4,0,2
"Smp_180810",0,0,2,0,2,0,2,5
"Smp_180910",8,0,0,8,5,4,4,9
"Smp_181000",4,0,7,0,2,2,0,0
"Smp_181090",8,0,6,0,6,2,2,7
"Smp_181120",2,0,2,5,2,0,0,4
"Smp_181230",3,0,0,6,1,2,2,4
"Smp_181270",4,0,2,2,2,0,2,6
"Smp_181290",2,0,2,0,2,2,0,2
"Smp_181440",2,1,1,3,3,2,0,6
"Smp_181460",10,0,0,4,8,4,2,11
"Smp_181470",4,0,0,4,11,1,2,5
"Smp_181720",1,0,1,5,4,4,0,3
"Smp_181730",36,9,18,10,19,6,4,11
"Smp_182620",5,0,0,11,6,2,5,2
"Smp_183710",119,11,67,92,42,133,5,80
"Smp_184350",6,7,4,7,2,1,0,2
"Smp_185680",109,33,70,128,46,162,8,117
"Smp_186560",8,14,4,8,1,10,1,3
"Smp_186670",11,0,4,7,6,4,0,4
"Smp_187190",7,2,6,11,8,10,0,13
"Smp_187410",2,0,1,6,3,2,0,4
"Smp_188200",0,0,3,0,2,2,0,5
"Smp_189960",5,0,2,4,0,2,2,2
"Smp_190020",4,0,6,0,7,2,0,4
"Smp_190940",11,0,1,8,2,5,3,0
"Smp_191310",0,0,5,2,2,0,0,2
"Smp_191400",64,11,28,51,40,10,16,55
"Smp_191670",11,3,4,18,11,37,0,7
"Smp_191870",4,2,2,4,0,4,2,0
"Smp_192610",5,0,2,7,0,0,6,2
"Smp_192670",7,0,8,0,5,10,1,17
"Smp_193440",4,0,12,6,2,2,0,0
"Smp_193750",2,0,0,4,0,0,2,5
"Smp_193800",82,8,25,62,15,13,14,35
"Smp_194050",2,0,0,6,0,2,0,4
"Smp_194090",0,0,2,2,2,4,3,2
"Smp_194130",10,2,6,14,6,9,4,8
"Smp_194160",12,0,10,8,14,0,0,22
"Smp_194170",8,0,4,2,1,5,2,6
"Smp_194240",4,0,0,2,4,2,0,4
"Smp_194270",1,1,0,1,1,6,0,0
"Smp_194420",0,0,2,6,2,4,0,8
"Smp_194590",4,0,0,2,2,0,0,4
"Smp_194650",2,0,2,1,4,0,0,6
"Smp_194720",10,0,4,2,0,0,0,6
"Smp_194730",0,2,0,2,0,0,2,4
"Smp_194770",8,0,0,6,0,6,0,6
"Smp_194870",9,0,1,0,3,11,0,0
"Smp_194920",0,2,5,4,8,3,0,6
"Smp_194940",2,4,0,0,0,2,0,4
"Smp_195080",10,0,4,12,0,2,2,4
"Smp_196020",9,3,3,2,5,5,3,7
"Smp_196090",15,1,0,10,7,3,0,8
"Smp_196140",0,0,2,0,2,2,0,4
"Smp_196150",10,0,0,0,0,4,1,5
"Smp_196290",8,0,2,4,0,0,1,4
"Smp_196510",4,0,2,4,6,0,0,2
"Smp_196620",2,0,4,2,6,6,1,0
"Smp_196700",46,14,20,20,14,30,4,33
"Smp_196880",2,0,2,3,0,0,2,6
"Smp_196910",0,0,0,7,3,3,0,1
"Smp_197180",6,0,2,10,5,4,0,8
"Smp_197390",8,2,4,8,6,6,2,2
"Smp_197540",7,0,8,4,2,4,2,2
"Smp_197690",21,2,16,35,6,2,2,11
"Smp_197730",15,0,3,0,2,0,0,5
"Smp_198190",3,0,1,7,3,1,1,7
"Smp_198330",9,0,2,2,2,0,0,0
"Smp_198360",2,2,10,2,2,8,2,2
"Smp_198380",15,6,2,9,10,11,0,8
"Smp_198420",5,0,4,3,5,4,0,4
"Smp_198520",25,7,13,17,12,1,3,17
"Smp_198680",4,2,8,8,6,0,0,1
"Smp_198850",0,0,0,2,0,4,2,6
"Smp_198890",16,1,9,7,4,1,0,1
"Smp_199800",18,0,3,6,1,1,1,3
"Smp_200180",11,0,13,14,9,13,0,14
"Smp_200240",4,0,10,10,8,6,2,20
"Smp_200380",25,2,18,12,15,1,6,5
"Smp_200410",17,0,6,8,7,0,0,2
"Smp_200620",9,2,0,6,0,2,0,4
"Smp_200820",1920,732,829,1399,377,1187,94,730
"Smp_200840",2712,926,1195,2004,583,1500,165,956
"Smp_200850",76,27,59,70,38,59,16,37
"Smp_200900",2,0,2,4,4,12,2,2
"Smp_200910",5,0,2,8,1,4,1,8
"Smp_200960",6,0,2,3,2,0,0,2
"Smp_201060",0,0,0,2,2,6,0,4
"Smp_201070",10,0,1,9,0,8,1,0
"Smp_201220",4,2,1,4,9,23,2,8
"Smp_201230",4,0,4,2,2,2,0,0
"Smp_201330",4,2,6,0,0,0,1,1
"Smp_201440",2,0,0,2,4,2,0,2
"Smp_201470",0,0,0,4,4,2,0,2
"Smp_201520",6,0,0,0,1,0,1,7
"Smp_201670",1,1,0,7,2,2,0,6
"Smp_201680",3,0,0,0,2,3,0,2
"Smp_201700",17,4,9,28,9,9,4,12
"Smp_201810",17,0,1,5,9,12,6,20
"Smp_201820",2,0,6,2,0,3,2,2
"Smp_201970",16,2,5,6,5,4,0,14
"Smp_202350",4,1,4,8,1,0,2,4
"Smp_202400",15,8,4,11,4,13,3,12
"Smp_202580",108,12,54,98,38,110,18,76
"Smp_202700",2,0,8,8,2,4,0,0
"Smp_202770",2,2,0,2,2,0,0,2
"Smp_202920",3,0,2,4,6,2,0,4
"Smp_203030",2,1,1,4,1,4,0,2
"Smp_203090",5,1,4,13,4,14,0,4
"Smp_203280",6,0,2,2,4,8,0,2
"Smp_203480",3,0,5,2,9,0,4,19
"Smp_203630",8,0,4,6,8,2,0,8
"Smp_203635",70,2,26,70,60,22,6,92
"Smp_204160",2,0,2,4,2,0,2,0
"Smp_204260",2,0,0,2,4,2,2,0
"Smp_204350",9,15,12,3,0,9,1,9
"Smp_204390",5,0,0,2,2,0,2,1
"Smp_204710",2,15,11,10,2,5,0,9
"Smp_204720",2,0,3,2,3,1,0,7
"Smp_204740",2,0,4,8,10,2,2,2
"Smp_204750",4,1,0,2,2,0,2,0
"Smp_204770",2,0,4,6,0,4,0,0
"Smp_204840",6,0,2,3,5,2,1,4
"Smp_204880",5,0,2,4,3,0,0,2
"Smp_204920",2,0,1,2,2,3,0,3
"Smp_204940",97,37,35,90,41,57,20,49
"Smp_204980",14,0,1,1,2,0,0,1
"Smp_205560",189,42,27,24,38,157,4,22
"Smp_205570",8,0,4,2,4,4,0,6
"Smp_205660",3360,1599,1188,1294,683,3729,168,748
"Smp_207000",0,0,4,0,2,6,4,0
"Smp_207020",12,0,2,6,8,4,4,6
"Smp_207030",4,2,3,1,7,2,0,2
"Smp_207070",0,2,4,4,2,2,2,1
"Smp_207080",6,0,0,2,4,4,2,4
"Smp_208000",0,0,2,4,1,5,0,2
"Smp_208020",6,0,4,3,2,2,4,2
"Smp_208080",2,0,2,4,1,2,1,2
"Smp_208090",28,8,6,11,10,2,5,12
"Smp_209050",2,0,0,2,10,0,2,6
"Smp_210070",8,2,4,3,4,8,2,17
"Smp_210080",16,18,3,11,0,0,2,9
"Smp_210090",0,0,0,2,2,4,0,2
"Smp_210150",3,0,4,4,2,2,0,2
"Smp_210160",2,0,0,2,8,3,0,0
"Smp_210310",20,2,8,8,6,12,4,6
"Smp_210370",2,3,0,4,2,0,2,10
"Smp_210430",6,2,4,12,14,10,6,4
"Smp_210470",12,2,2,12,14,6,2,8
"Smp_210480",6,0,17,2,4,4,2,6
"Smp_210500",6,0,2,4,4,6,2,2
"Smp_210540",4,0,4,2,2,4,0,2
"Smp_210550",0,0,2,2,0,2,2,2
"Smp_210630",8,0,2,0,0,4,0,2
"Smp_210750",2,0,2,2,2,2,0,0
"Smp_210770",3,1,2,11,4,1,3,3
"Smp_210780",2,0,4,0,10,4,2,2
"Smp_210790",0,0,2,2,0,4,0,2
"Smp_210810",4,0,8,4,6,0,0,4
"Smp_210820",2,0,2,2,2,2,0,1
"Smp_210900",4,0,0,4,4,0,0,2
"Smp_210930",4,0,2,6,6,2,0,2
"Smp_210940",10,0,0,2,4,2,2,2
"Smp_211030",6,1,2,5,4,1,0,4
"Smp_211040",4,0,0,4,2,2,0,0
"Smp_211100",4,2,0,3,0,3,0,4
"Smp_211120",1,2,2,0,4,2,0,0
"Smp_211160",3,0,0,4,0,4,0,1
"Smp_211250",22,2,7,30,16,26,0,18
"Smp_211260",12,2,0,12,5,9,2,13
"Smp_211280",7,0,0,0,4,0,2,1
"Smp_211320",0,0,4,2,4,0,2,6
"Smp_211330",2,0,2,0,6,4,2,0
"Smp_212060",2,0,0,2,0,0,2,6
"Smp_212080",4,2,5,0,2,2,0,0
"Smp_212140",4,0,1,9,7,0,2,2
"Smp_212180",2,0,4,6,4,4,2,2
"Smp_212230",0,0,6,4,4,2,0,2
"Smp_212260",6,0,0,0,4,1,2,2
"Smp_212300",5,0,0,2,6,2,0,9
"Smp_212310",4,0,0,18,6,4,0,4
"Smp_212360",1,0,0,7,2,0,0,1
"Smp_212380",1,3,6,5,0,0,1,1
"Smp_212390",0,0,1,0,10,4,2,2
"Smp_212410",3,1,2,3,1,3,4,7
"Smp_212490",9,5,1,6,1,0,0,3
"Smp_212540",156,19,76,88,64,106,14,75
"Smp_212760",3,5,6,13,6,7,2,3
"Smp_212880",4,2,2,4,2,2,0,4
"Smp_212970",0,0,3,7,7,6,2,4
"Smp_213080",8,0,6,0,8,8,0,3
"Smp_213100",49,9,26,33,23,12,9,35
"Smp_213130",6,2,10,6,2,14,4,14
"Smp_213190",6,0,2,8,0,0,0,2
"Smp_213240",4,0,2,6,8,2,0,0
"Smp_213260",22,0,5,12,10,4,0,16
"Smp_213290",4,10,0,6,2,0,0,6
"Smp_213300",12,2,20,18,17,6,0,20
"Smp_213350",2,0,2,0,2,2,2,0
"Smp_213390",4,0,0,6,6,8,2,4
"Smp_213440",3,4,0,0,0,4,0,2
"Smp_213530",2,2,1,4,2,0,0,2
"Smp_213600",4,0,2,2,0,2,0,4
"Smp_213610",0,1,2,2,0,0,0,5
"Smp_213680",3,0,6,5,2,0,0,0
"Smp_213690",4,0,2,0,10,6,0,0
"Smp_213700",2,0,4,8,0,4,0,0
"Smp_213790",6,0,3,7,1,1,3,2
"Smp_213800",19,32,10,9,10,20,5,16
"Smp_213810",4,0,2,2,0,7,0,0
"Smp_213880",0,0,2,2,2,2,0,2
"Smp_213900",0,0,4,11,4,2,0,4
"Smp_213910",0,0,0,2,2,0,2,6
"Smp_214000",12,5,2,4,0,2,0,6
"Smp_214020",8,0,1,4,4,2,2,6
"Smp_214030",12,0,8,4,5,2,0,0
"Smp_214050",2,0,2,2,2,2,2,0
"Smp_214060",4,0,2,14,12,4,6,4
"Smp_214080",4,0,7,10,0,2,0,4
"Smp_214090",0,0,2,4,2,0,0,6
"Smp_214100",0,0,2,2,0,8,0,6
"Smp_214110",6,0,2,6,8,0,0,2
"Smp_214130",2,2,0,0,2,4,0,0
"Smp_214190",2,0,4,6,2,2,0,0
"Smp_214200",2,2,4,4,0,2,0,4
"Smp_214240",21,0,3,6,3,0,2,0
"Smp_214350",4,0,2,6,2,2,0,0
"Smp_241400",16,0,12,8,4,2,0,4
"Smp_241420",0,0,2,4,0,2,0,4
"Smp_241430",2,0,4,4,0,0,0,2
"Smp_241460",6,0,2,0,0,0,2,2
"Smp_241950",3,0,3,11,0,6,2,9
"Smp_241960",0,0,0,2,2,6,0,2
"Smp_241980",2,2,0,0,1,7,0,6
"Smp_242120",0,0,2,2,4,0,2,2
"Smp_242140",4,2,2,1,0,2,2,3
"Smp_242400",5,0,2,7,2,3,0,0
"Smp_242500",1,0,2,6,3,0,0,1
"Smp_242530",4,2,0,0,4,2,0,0
"Smp_242630",2,0,0,2,2,0,0,4
"Smp_242670",33,8,12,21,26,33,11,12
"Smp_242690",5,2,0,2,0,2,0,4
"Smp_242740",4,0,2,0,4,6,0,4
"Smp_242800",4,0,4,6,4,3,0,9
"Smp_242930",21,0,5,12,7,4,0,5
"Smp_242960",2,3,6,8,0,4,4,4
"Smp_243000",1,0,1,7,0,2,0,1
"Smp_243150",2,0,2,1,6,10,0,2
"Smp_243180",4,0,0,4,2,10,0,6
"Smp_243200",4,1,3,7,2,2,6,4
"Smp_243630",0,0,2,4,2,1,0,2
"Smp_243670",5,0,0,12,3,4,5,7
"Smp_243680",0,0,4,2,0,0,2,8
"Smp_243690",3,0,2,0,4,0,0,2
"Smp_243850",2,0,0,4,6,0,4,4
"Smp_243870",43,8,20,28,30,23,8,48
"Smp_243960",9,0,4,2,2,1,1,3
"Smp_244010",21,4,12,19,10,3,7,12
"Smp_244080",2,0,0,6,2,0,2,2
"Smp_244130",2,0,2,4,2,2,0,0
"Smp_244150",3,0,0,3,2,2,0,0
"Smp_244250",8,6,9,12,4,4,2,9
"Smp_244340",2,0,2,4,0,2,2,8
"Smp_244400",2,0,2,2,2,0,2,1
"Smp_244460",4,2,0,0,6,4,4,16
"Smp_244490",12,0,2,9,2,2,2,3
"Smp_244560",14,0,11,11,6,3,2,0
"Smp_244690",2,0,0,4,2,0,0,2
"Smp_244700",4,0,2,6,0,2,0,2
"Smp_244710",2,0,4,6,2,2,0,6
"Smp_244800",4,0,2,2,0,2,0,0
"Smp_244920",24,4,10,26,6,12,11,19
"Smp_244950",0,0,8,0,10,2,0,4
"Smp_244960",2,2,6,19,6,2,0,7
"Smp_245000",9,2,11,17,5,22,4,21
"Smp_245010",4,0,3,0,0,2,0,2
"Smp_245030",18,2,6,8,14,2,0,2
"Smp_245140",2,2,6,2,4,8,0,6
"Smp_245240",18,0,7,12,10,18,3,8
"Smp_245290",3,0,0,2,0,2,0,4
"Smp_245300",1,2,2,5,2,2,2,0
"Smp_245320",5,4,6,6,8,8,3,7
"Smp_245370",41,5,17,36,20,15,13,44
"Smp_245400",3,3,1,2,2,0,2,1
"Smp_245450",2,0,2,2,6,4,0,2
"Smp_245470",60,4,22,24,10,12,3,48
"Smp_245490",4,0,2,6,2,2,2,8
"Smp_245540",7,0,4,5,1,6,0,2
"Smp_245550",6,2,2,4,2,2,0,0
"Smp_245570",2,1,0,2,0,2,1,4
"Smp_245630",4,2,5,1,2,0,0,2
"Smp_245680",10,3,4,5,2,0,0,4
"Smp_245710",0,0,4,3,0,0,2,2
"Smp_245720",2,2,2,4,2,0,1,0
"Smp_245750",1,0,3,0,2,3,0,2
"Smp_245780",5,2,6,0,2,2,4,3
"Smp_245815",5,2,0,5,5,0,2,4
"Smp_245820",1,0,6,6,0,4,0,6
"Smp_245830",4,0,2,4,0,2,0,0
"Smp_245840",32,12,24,43,19,15,14,27
"Smp_245850",2,0,2,0,0,2,0,4
"Smp_245890",8,14,3,13,2,25,1,13
"Smp_245900",24,2,4,10,10,2,0,4
"Smp_245970",3,0,2,2,0,0,0,4
"Smp_246020",6,0,0,6,2,4,0,4
"Smp_246040",2,0,0,2,0,4,0,2
"Smp_246110",2,0,0,2,2,2,0,4
"Smp_246230",1,0,5,2,10,1,0,8
"Smp_246360",12,2,2,16,6,2,0,7
"Smp_246410",2,0,4,4,2,1,0,2
"Smp_246440",6,0,7,4,2,2,0,6
"Smp_246470",4,0,0,3,2,6,0,2
"Smp_246510",0,0,1,4,2,1,0,3
"Smp_246600",0,0,1,0,3,2,0,5
"Smp_246610",0,0,0,2,4,3,0,3
"Smp_246650",2,0,1,2,2,2,0,2
"Smp_246680",4,0,0,2,2,4,0,4
"Smp_246840",2,0,4,1,3,2,0,4
"Smp_247020",92,19,30,63,88,82,6,96
"Smp_247150",0,0,4,2,0,2,0,2
"Smp_247170",20,8,12,18,20,16,0,20
"Smp_247180",8,0,0,6,0,2,2,6
"Smp_247200",0,0,3,4,0,0,4,2
"Smp_247240",2,0,2,6,12,10,2,2
"Smp_247280",0,0,4,6,4,0,2,0
"Smp_247310",10,0,10,4,8,2,0,2
"Smp_247330",3,0,2,0,5,0,0,2
"Smp_247370",2,0,0,4,0,2,0,2
"Smp_247410",1,0,0,8,2,6,2,6
"Smp_247420",2,0,4,6,0,2,2,10
"Smp_247450",2,0,0,4,2,0,0,3
"Smp_247470",10,3,8,14,13,2,3,26
"Smp_247520",2,0,0,0,4,2,0,4
"Smp_247530",4,0,6,4,0,4,0,2
"Smp_247540",4,2,4,5,3,6,4,6
"Smp_247570",2,0,4,6,2,0,0,2
"Smp_247640",22,0,2,12,16,4,8,4
"Smp_247650",21,5,3,6,9,7,4,14
"Smp_247700",8,0,4,0,2,0,0,4
"Smp_247750",2,0,2,6,2,2,3,0
"Smp_247760",1,0,4,7,1,4,1,3
"Smp_247890",1,0,2,7,0,0,0,4
"Smp_248010",2,0,4,2,0,2,0,0
"Smp_248030",8,0,6,6,2,12,0,2
"Smp_248080",6,2,8,4,2,7,0,5
"Smp_248100",10,1,6,16,2,0,4,14
"Smp_248110",0,0,2,2,4,0,2,6
"Smp_248140",0,0,0,6,8,4,0,4
"Smp_248170",2,0,0,2,4,0,0,4
"Smp_248190",0,0,0,6,1,0,1,4
"Smp_248200",4,0,0,0,2,4,0,6
"Smp_266790",3,0,2,10,6,6,0,11
"Smp_266800",53,11,32,62,19,99,5,65
"Smp_266810",6,0,0,0,1,13,0,5
"Smp_266820",12,0,0,0,4,2,0,2
"Smp_266830",4,0,6,0,2,0,0,4
"Smp_266980",11,0,3,8,3,6,1,7
"Smp_267000",4,0,2,0,2,2,0,4
"Smp_267060",10,0,3,8,0,0,1,3
"Smp_267090",7,0,4,11,4,2,1,5
"Smp_267100",15,0,4,5,6,2,2,6
"Smp_267240",4,2,7,0,0,2,0,2
"Smp_267280",39,20,9,13,13,24,8,21
"Smp_267310",1,0,1,6,0,0,0,3
"Smp_300220",3,0,12,2,4,2,2,2
"Smp_300380",6,0,2,10,0,11,0,13
"Smp_300410",5,1,0,12,1,0,0,1
"Smp_300560",3,0,5,3,0,0,0,1
"Smp_300570",14,2,5,14,21,9,1,14
"Smp_300580",4,0,0,2,4,2,0,2
"Smp_300770",4,0,0,3,1,0,0,8
"Smp_300790",0,0,3,3,1,1,1,3
"Smp_300810",31,1,17,31,25,10,10,11
"Smp_300910",1,0,5,6,5,4,4,4
"Smp_301040",2,0,4,6,4,0,0,3
"Smp_301050",12,4,8,16,11,0,4,2
"Smp_301160",12,0,2,9,10,2,2,6
"Smp_301340",25,0,8,17,36,37,2,27
"Smp_301610",166,31,88,129,113,127,67,257
"Smp_301620",20,0,13,24,17,15,6,29
"Smp_301740",10,0,14,4,4,0,4,5
"Smp_301780",2,2,0,4,0,0,0,2
"Smp_301790",12,3,7,13,14,7,4,5
"Smp_302020",11,0,2,2,3,1,0,4
"Smp_302030",13,3,7,3,3,2,0,1
"Smp_302040",4,0,2,2,2,0,2,2
"Smp_302170",47,13,23,54,39,112,0,72
"Smp_302180",49,13,23,54,39,112,0,72
"Smp_302270",325,66,253,352,152,365,24,341
"Smp_302280",372,119,249,373,161,355,31,433
"Smp_302290",312,104,189,296,109,294,18,245
"Smp_302320",56,16,50,74,24,79,4,52
"Smp_302350",125,32,92,140,57,184,6,154
"Smp_302410",11,2,6,8,4,0,0,2
"Smp_302450",8,0,5,11,0,2,0,4
"Smp_302460",4,2,4,16,11,3,2,11
"Smp_302470",5,0,0,6,3,11,2,21
"Smp_302480",3,0,3,5,0,5,0,11
"Smp_302650",8,0,6,10,4,4,0,3
"Smp_302740",11,0,0,2,0,7,0,6
"Smp_302810",6,0,2,2,12,2,0,4
"Smp_302860",18,16,20,23,14,33,2,13
"Smp_302920",37,0,2,8,3,11,4,14
"Smp_302930",0,0,4,10,0,1,0,6
"Smp_303070",8,1,3,3,9,11,0,27
"Smp_303290",2,0,1,0,5,4,0,2
"Smp_303300",2,0,2,2,2,2,0,0
"Smp_303310",19,2,2,5,3,0,0,2
"Smp_303390",5,0,1,4,0,7,0,2
"Smp_303400",27,6,12,30,20,58,0,40
"Smp_303410",25,6,12,28,20,57,0,36
"Smp_303420",5,0,2,7,1,6,0,4
"Smp_303450",1,0,3,3,0,2,2,3
"Smp_303550",31,6,13,34,23,62,0,42
"Smp_303690",199,55,132,221,84,269,9,237
"Smp_303760",13,3,1,7,9,7,0,14
"Smp_303770",10,0,3,4,3,0,0,3
"Smp_303910",7,4,2,10,3,11,0,8
"Smp_303980",4,0,4,12,0,0,0,2
"Smp_304030",5,1,4,1,1,1,4,6
"Smp_304130",77,7,16,55,33,22,7,46
"Smp_304140",23,5,8,18,20,22,5,11
"Smp_304260",0,0,4,0,1,1,0,5
"Smp_304320",2,0,0,2,2,0,0,4
"Smp_304370",2,0,2,4,2,0,6,0
"Smp_304380",2,0,0,3,1,2,0,2
"Smp_304450",6,0,4,1,0,8,1,0
"Smp_304460",10,0,3,4,0,3,2,0
"Smp_304710",28,8,18,22,16,9,7,16
"Smp_304800",16,6,3,8,4,0,0,1
"Smp_304840",9,2,2,2,4,2,2,4
"Smp_304960",2,0,1,6,0,2,2,2
"Smp_305120",3,3,3,9,4,2,2,2
"Smp_305200",6,2,6,7,1,14,0,20
"Smp_305220",12,2,2,2,3,3,0,2
"Smp_305460",0,0,1,11,0,0,1,1
"Smp_305490",6,0,0,9,6,0,0,6
"Smp_305730",18,2,6,29,13,10,9,4
"Smp_305740",2,0,0,4,2,8,2,2
"Smp_305800",25,0,8,22,25,17,4,11
"Smp_305875",2,2,2,2,2,2,1,0
"Smp_305920",3,0,0,11,0,1,0,6
"Smp_306290",12,0,13,20,7,37,1,23
"Smp_306300",10,0,4,12,16,3,3,21
"Smp_306360",2,0,0,4,0,2,2,0
"Smp_306370",1,0,2,2,0,1,3,6
"Smp_306600",189,23,121,134,66,220,10,155
"Smp_306630",13,1,1,1,10,2,2,5
"Smp_306640",2,0,0,5,0,4,0,2
"Smp_306710",4,0,7,5,4,3,1,6
"Smp_306720",6,0,7,1,4,17,1,7
"Smp_306730",3,0,1,7,6,0,0,0
"Smp_306740",2,0,1,6,6,0,0,0
"Smp_306910",6,1,0,4,6,1,0,3
"Smp_306980",2,0,2,0,2,4,0,1
"Smp_306990",59,2,14,30,26,20,4,34
"Smp_307000",79,21,6,46,25,11,10,29
"Smp_307010",3,0,25,19,4,20,1,2
"Smp_307020",15,2,31,51,10,10,3,4
"Smp_307060",2,0,0,6,2,0,0,2
